date,adj_close
2003-10-28,21.801725
2003-10-29,21.775667
2003-10-30,21.79999
2003-10-31,21.645378
2003-11-03,21.754824
2003-11-04,21.874691
2003-11-05,21.749607
2003-11-06,21.558527
2003-11-07,21.758293
2003-11-10,21.577623
2003-11-11,21.495983
2003-11-12,21.944172
2003-11-13,22.06925
2003-11-14,21.919851
2003-11-17,21.542885
2003-11-18,21.62801
2003-11-19,21.680126
2003-11-20,21.541153
2003-11-21,21.773932
2003-11-24,21.937229
2003-11-25,21.971972
2003-11-26,22.157846
2003-11-28,22.192595
2003-12-01,22.632107
2003-12-02,22.685959
2003-12-03,22.731129
2003-12-04,22.783243
2003-12-05,22.619947
2003-12-08,22.809294
2003-12-09,22.713753
2003-12-10,22.550459
2003-12-11,22.8006
2003-12-12,22.875317
2003-12-15,22.722437
2003-12-16,23.013596
2003-12-17,22.959549
2003-12-18,23.301268
2003-12-19,23.170504
2003-12-22,23.323643
2003-12-23,23.373051
2003-12-24,23.429502
2003-12-26,23.387154
2003-12-29,23.780588
2003-12-30,23.826464
2003-12-31,24.131685
2004-01-02,24.196957
2004-01-05,24.662727
2004-01-06,24.699774
2004-01-07,24.452778
2004-01-08,24.803869
2004-01-09,24.646837
2004-01-12,24.639788
2004-01-13,24.496881
2004-01-14,24.708595
2004-01-15,24.558626
2004-01-16,24.470415
2004-01-20,24.735058
2004-01-21,25.034983
2004-01-22,25.050861
2004-01-23,24.782692
2004-01-26,24.862089
2004-01-27,24.752707
2004-01-28,24.435137
2004-01-29,24.466887
2004-01-30,24.403383
2004-02-02,24.346914
2004-02-03,24.391033
2004-02-04,24.126387
2004-02-05,24.226948
2004-02-06,24.683901
2004-02-09,24.839146
2004-02-10,24.946772
2004-02-11,25.229055
2004-02-12,25.008526
2004-02-13,24.976767
2004-02-17,25.458416
2004-02-18,25.105555
2004-02-19,25.273157
2004-02-20,24.964415
2004-02-23,25.034983
2004-02-24,24.937948
2004-02-25,24.752707
2004-02-26,24.76153
2004-02-27,24.964415
2004-03-01,25.299623
2004-03-02,24.893852
2004-03-03,24.840912
2004-03-04,24.920307
2004-03-05,25.211407
2004-03-08,25.049103
2004-03-09,24.876204
2004-03-10,24.477476
2004-03-11,24.080515
2004-03-12,24.292227
2004-03-15,23.879398
2004-03-16,24.099922
2004-03-17,24.602739
2004-03-18,24.59392
2004-03-19,24.276346
2004-03-22,23.960548
2004-03-23,24.144032
2004-03-24,24.04875
2004-03-25,24.505703
2004-03-26,24.399853
2004-03-29,24.752707
2004-03-30,24.805628
2004-03-31,24.982059
2004-04-01,25.313744
2004-04-02,25.386074
2004-04-05,25.386074
2004-04-06,25.308451
2004-04-07,25.34726
2004-04-08,25.294338
2004-04-12,25.458416
2004-04-13,25.132021
2004-04-14,24.872677
2004-04-15,24.699774
2004-04-16,24.964415
2004-04-19,24.990875
2004-04-20,24.646837
2004-04-21,24.814449
2004-04-22,24.990875
2004-04-23,24.955591
2004-04-26,24.948538
2004-04-27,24.973238
2004-04-28,24.512758
2004-04-29,24.249884
2004-04-30,24.135212
2004-05-03,24.382202
2004-05-04,24.692722
2004-05-05,24.964415
2004-05-06,24.435137
2004-05-07,23.773535
2004-05-10,23.16486
2004-05-11,23.332466
2004-05-12,23.48243
2004-05-13,23.23543
2004-05-14,23.21603
2004-05-17,22.961967
2004-05-18,23.205442
2004-05-19,23.434795
2004-05-20,23.464796
2004-05-21,23.637684
2004-05-24,23.789412
2004-05-25,24.144032
2004-05-26,24.099922
2004-05-27,24.558626
2004-05-28,24.410433
2004-06-01,24.468655
2004-06-02,24.53923
2004-06-03,24.302816
2004-06-04,24.59392
2004-06-07,25.137314
2004-06-08,24.996164
2004-06-09,24.567451
2004-06-10,24.858561
2004-06-14,24.260477
2004-06-15,24.690948
2004-06-16,24.682138
2004-06-17,24.840912
2004-06-18,24.885021
2004-06-21,24.79681
2004-06-22,24.807392
2004-06-23,24.964415
2004-06-24,25.061453
2004-06-25,24.969713
2004-06-28,25.123198
2004-06-29,25.070272
2004-06-30,25.229055
2004-07-01,24.911489
2004-07-02,25.050861
2004-07-06,24.638023
2004-07-07,24.929129
2004-07-08,24.770346
2004-07-09,24.980297
2004-07-12,25.052633
2004-07-13,24.929129
2004-07-14,24.787992
2004-07-15,24.47924
2004-07-16,24.676846
2004-07-19,24.696249
2004-07-20,24.708595
2004-07-21,24.17226
2004-07-22,24.302816
2004-07-23,23.854689
2004-07-26,23.854689
2004-07-27,24.002884
2004-07-28,24.034645
2004-07-29,24.06464
2004-07-30,24.152855
2004-08-02,24.267529
2004-08-03,24.108751
2004-08-04,24.105221
2004-08-05,23.747072
2004-08-06,23.711782
2004-08-09,23.685324
2004-08-10,23.879398
2004-08-11,23.799999
2004-08-12,23.535355
2004-08-13,23.676497
2004-08-16,23.914673
2004-08-17,23.932318
2004-08-18,24.114035
2004-08-19,24.057577
2004-08-20,24.170506
2004-08-23,23.974661
2004-08-24,23.969364
2004-08-25,24.223419
2004-08-26,24.241064
2004-08-27,24.302816
2004-08-30,24.214596
2004-08-31,24.440426
2004-09-01,24.461599
2004-09-02,24.717415
2004-09-03,24.389263
2004-09-07,24.729769
2004-09-08,24.717415
2004-09-09,24.638023
2004-09-10,24.823277
2004-09-13,24.911489
2004-09-14,24.973238
2004-09-15,24.615097
2004-09-16,24.777401
2004-09-17,24.858561
2004-09-20,24.7033
2004-09-21,25.089672
2004-09-22,24.682138
2004-09-23,24.615097
2004-09-24,24.646837
2004-09-27,24.523354
2004-09-28,24.76329
2004-09-29,24.858561
2004-09-30,24.946772
2004-10-01,25.334919
2004-10-04,25.373726
2004-10-05,25.387846
2004-10-06,25.483118
2004-10-07,25.308451
2004-10-08,25.484869
2004-10-11,25.546619
2004-10-12,25.255524
2004-10-13,25.079092
2004-10-14,24.946772
2004-10-15,25.230824
2004-10-18,25.331377
2004-10-19,25.281981
2004-10-20,25.379015
2004-10-21,25.527212
2004-10-22,25.370193
2004-10-25,25.343727
2004-10-26,25.484869
2004-10-27,25.749516
2004-10-28,25.820087
2004-10-29,25.820087
2004-11-01,25.864195
2004-11-02,26.065313
2004-11-03,26.374065
2004-11-04,26.742798
2004-11-05,26.868061
2004-11-08,26.681047
2004-11-09,26.614008
2004-11-10,26.562845
2004-11-11,26.852186
2004-11-12,27.16976
2004-11-15,27.196218
2004-11-16,26.96686
2004-11-17,27.310894
2004-11-18,27.249142
2004-11-19,27.07272
2004-11-22,27.152111
2004-11-23,27.205038
2004-11-24,27.328547
2004-11-26,27.487322
2004-11-29,27.575531
2004-11-30,27.390287
2004-12-01,27.866638
2004-12-02,27.822536
2004-12-03,27.988371
2004-12-06,27.817236
2004-12-07,27.665504
2004-12-08,27.646107
2004-12-09,27.531425
2004-12-10,27.261496
2004-12-13,27.672565
2004-12-14,27.681393
2004-12-15,27.848999
2004-12-16,27.672565
2004-12-17,27.593176
2004-12-20,27.845478
2004-12-21,28.041294
2004-12-22,28.083647
2004-12-23,28.267969
2004-12-27,28.490112
2004-12-28,28.679993
2004-12-29,28.542057
2004-12-30,28.545639
2004-12-31,28.706873
2005-01-03,28.500853
2005-01-04,27.954481
2005-01-05,27.936567
2005-01-06,27.936567
2005-01-07,27.811174
2005-01-10,27.936567
2005-01-11,27.88283
2005-01-12,28.106754
2005-01-13,27.864918
2005-01-14,27.999269
2005-01-18,28.020765
2005-01-19,27.730558
2005-01-20,27.546055
2005-01-21,27.655327
2005-01-24,27.703691
2005-01-25,27.712641
2005-01-26,28.047638
2005-01-27,28.088837
2005-01-28,28.026146
2005-01-31,28.1605
2005-02-01,28.336044
2005-02-02,28.375475
2005-02-03,28.221401
2005-02-04,28.366512
2005-02-07,28.187368
2005-02-08,28.187368
2005-02-09,28.115713
2005-02-10,28.407717
2005-02-11,28.604752
2005-02-14,28.826883
2005-02-15,29.020355
2005-02-16,28.764181
2005-02-17,28.823299
2005-02-18,28.966621
2005-02-22,28.898546
2005-02-23,28.912868
2005-02-24,28.957649
2005-02-25,29.294441
2005-02-28,29.226358
2005-03-01,29.387581
2005-03-02,29.16725
2005-03-03,29.181572
2005-03-04,29.692129
2005-03-07,29.566727
2005-03-08,29.647337
2005-03-09,29.512978
2005-03-10,29.609722
2005-03-11,29.60256
2005-03-14,29.507612
2005-03-15,29.324883
2005-03-16,29.358929
2005-03-17,29.324883
2005-03-18,29.26577
2005-03-21,29.066929
2005-03-22,28.733734
2005-03-23,28.542057
2005-03-24,28.53668
2005-03-28,28.53668
2005-03-29,28.24111
2005-03-30,28.472193
2005-03-31,28.459658
2005-04-01,28.393373
2005-04-04,28.402334
2005-04-05,28.554596
2005-04-06,28.635214
2005-04-07,28.751652
2005-04-08,28.751652
2005-04-11,28.859127
2005-04-12,28.930784
2005-04-13,28.626257
2005-04-14,28.250059
2005-04-15,27.904329
2005-04-18,27.802223
2005-04-19,28.171232
2005-04-20,27.811174
2005-04-21,28.31455
2005-04-22,28.214235
2005-04-25,28.362913
2005-04-26,28.00823
2005-04-27,27.932981
2005-04-28,27.556803
2005-04-29,27.999269
2005-05-02,27.990311
2005-05-03,28.051214
2005-05-04,28.38442
2005-05-05,28.425619
2005-05-06,28.302011
2005-05-09,28.366512
2005-05-10,27.972403
2005-05-11,28.097795
2005-05-12,27.748484
2005-05-13,27.587259
2005-05-16,27.698317
2005-05-17,27.694731
2005-05-18,28.00823
2005-05-19,28.027924
2005-05-20,27.909698
2005-05-23,28.140791
2005-05-24,28.067341
2005-05-25,27.990311
2005-05-26,28.00823
2005-05-27,28.12466
2005-05-31,27.757439
2005-06-01,27.925821
2005-06-02,28.164072
2005-06-03,27.900749
2005-06-06,28.085258
2005-06-07,28.228565
2005-06-08,28.12466
2005-06-09,28.235729
2005-06-10,28.128239
2005-06-13,28.031513
2005-06-14,27.999269
2005-06-15,28.165869
2005-06-16,28.257227
2005-06-17,28.681778
2005-06-20,28.413078
2005-06-21,28.628046
2005-06-22,28.542057
2005-06-23,28.219604
2005-06-24,28.214235
2005-06-27,28.149738
2005-06-28,28.31097
2005-06-29,28.192743
2005-06-30,28.155115
2005-07-01,28.117496
2005-07-05,28.149738
2005-07-06,28.074503
2005-07-07,27.918653
2005-07-08,28.294857
2005-07-11,28.499067
2005-07-12,28.794645
2005-07-13,28.563566
2005-07-14,28.644173
2005-07-15,28.56892
2005-07-18,28.488325
2005-07-19,28.552799
2005-07-20,28.746283
2005-07-21,28.805384
2005-07-22,28.778517
2005-07-25,28.697914
2005-07-26,28.611917
2005-07-27,28.939747
2005-07-28,29.138582
2005-07-29,28.998861
2005-08-01,29.283689
2005-08-02,29.493277
2005-08-03,29.713623
2005-08-04,29.471773
2005-08-05,29.364298
2005-08-08,29.434168
2005-08-09,29.810362
2005-08-10,30.014563
2005-08-11,30.498243
2005-08-12,30.310148
2005-08-15,30.363892
2005-08-16,30.036066
2005-08-17,29.960829
2005-08-18,29.638393
2005-08-19,29.783482
2005-08-22,30.111311
2005-08-23,29.982319
2005-08-24,29.665255
2005-08-25,29.778107
2005-08-26,29.68137
2005-08-29,29.665255
2005-08-30,29.579269
2005-08-31,30.111311
2005-09-01,30.471375
2005-09-02,30.578857
2005-09-06,30.955042
2005-09-07,30.869053
2005-09-08,30.632605
2005-09-09,31.035664
2005-09-12,30.793812
2005-09-13,30.584234
2005-09-14,30.60574
2005-09-15,30.627234
2005-09-16,30.971172
2005-09-19,30.766954
2005-09-20,30.654085
2005-09-21,30.686344
2005-09-22,30.654085
2005-09-23,30.52511
2005-09-26,30.858318
2005-09-27,30.740086
2005-09-28,31.057152
2005-09-29,31.427971
2005-09-30,31.223759
2005-10-03,31.116282
2005-10-04,30.91206
2005-10-05,30.643339
2005-10-06,30.498243
2005-10-07,30.60574
2005-10-10,30.455256
2005-10-11,30.492876
2005-10-12,30.288651
2005-10-13,30.224161
2005-10-14,30.508997
2005-10-17,30.202669
2005-10-18,29.853346
2005-10-19,30.095181
2005-10-20,29.407301
2005-10-21,29.536268
2005-10-24,29.998453
2005-10-25,30.030693
2005-10-26,29.97695
2005-10-27,29.91783
2005-10-28,30.175789
2005-10-31,30.22954
2005-11-01,30.487495
2005-11-02,30.906677
2005-11-03,30.890556
2005-11-04,30.60574
2005-11-07,30.783079
2005-11-08,30.707834
2005-11-09,30.686344
2005-11-10,30.648718
2005-11-11,30.809946
2005-11-14,30.627234
2005-11-15,30.46063
2005-11-16,30.406883
2005-11-17,30.928175
2005-11-18,31.143152
2005-11-21,31.186131
2005-11-22,31.28825
2005-11-23,31.438725
2005-11-25,31.137766
2005-11-28,31.21839
2005-11-29,31.17001
2005-11-30,30.928175
2005-12-01,31.508585
2005-12-02,31.626808
2005-12-05,31.766548
2005-12-06,31.863287
2005-12-07,31.653677
2005-12-08,31.648298
2005-12-09,31.965382
2005-12-12,32.368446
2005-12-13,32.5243
2005-12-14,32.508175
2005-12-15,32.207233
2005-12-16,32.459805
2005-12-19,32.400681
2005-12-20,32.406063
2005-12-21,32.561924
2005-12-22,32.750008
2005-12-23,32.733585
2005-12-27,32.432526
2005-12-28,32.667904
2005-12-29,32.678856
2005-12-30,32.531055
2006-01-03,33.62035
2006-01-04,33.899513
2006-01-05,33.729828
2006-01-06,34.184151
2006-01-09,34.200581
2006-01-10,33.894039
2006-01-11,34.184151
2006-01-12,33.904999
2006-01-13,34.036358
2006-01-17,33.609398
2006-01-18,33.155071
2006-01-19,33.532764
2006-01-20,33.023705
2006-01-23,33.483505
2006-01-24,33.653206
2006-01-25,33.768143
2006-01-26,34.167728
2006-01-27,34.348373
2006-01-30,34.375744
2006-01-31,34.408585
2006-02-01,34.512581
2006-02-02,34.123936
2006-02-03,34.036358
2006-02-06,33.987099
2006-02-07,33.735302
2006-02-08,33.855724
2006-02-09,33.921413
2006-02-10,33.844788
2006-02-13,33.609398
2006-02-14,33.981632
2006-02-15,33.675095
2006-02-16,33.998043
2006-02-17,33.899513
2006-02-21,33.904999
2006-02-22,34.162266
2006-02-23,34.249851
2006-02-24,34.364796
2006-02-27,34.485226
2006-02-28,34.167728
2006-03-01,34.518066
2006-03-02,34.452366
2006-03-03,34.310051
2006-03-06,34.178688
2006-03-07,33.762661
2006-03-08,33.877621
2006-03-09,33.839302
2006-03-10,34.35384
2006-03-13,34.638481
2006-03-14,35.005234
2006-03-15,35.131134
2006-03-16,35.24609
2006-03-17,35.415764
2006-03-20,35.486931
2006-03-21,35.120178
2006-03-22,35.448616
2006-03-23,35.021652
2006-03-24,35.300816
2006-03-27,35.240604
2006-03-28,34.901234
2006-03-29,35.361038
2006-03-30,35.787991
2006-03-31,35.536198
2006-04-03,35.924831
2006-04-04,36.209473
2006-04-05,36.329899
2006-04-06,36.362736
2006-04-07,35.946739
2006-04-10,36.012424
2006-04-11,35.771561
2006-04-12,35.596405
2006-04-13,35.689468
2006-04-17,35.853676
2006-04-18,36.587162
2006-04-19,36.838974
2006-04-20,36.674759
2006-04-21,36.92107
2006-04-24,36.959389
2006-04-25,36.9375
2006-04-26,37.167397
2006-04-27,37.233086
2006-04-28,37.238567
2006-05-01,37.222141
2006-05-02,37.791424
2006-05-03,37.566982
2006-05-04,37.857101
2006-05-05,38.437332
2006-05-08,38.404491
2006-05-09,38.634392
2006-05-10,38.513969
2006-05-11,38.12532
2006-05-12,37.632668
2006-05-15,37.309723
2006-05-16,37.254982
2006-05-17,36.067154
2006-05-18,35.957684
2006-05-19,36.138325
2006-05-22,35.344608
2006-05-23,35.355564
2006-05-24,35.333664
2006-05-25,35.809883
2006-05-26,36.100002
2006-05-30,35.552612
2006-05-31,35.815369
2006-06-01,36.045269
2006-06-02,36.395584
2006-06-05,35.607361
2006-06-06,35.174919
2006-06-07,34.693233
2006-06-08,33.926888
2006-06-09,33.888573
2006-06-12,33.598457
2006-06-13,32.54747
2006-06-14,33.01823
2006-06-15,34.156796
2006-06-16,33.883099
2006-06-19,33.713409
2006-06-20,33.915932
2006-06-21,34.35384
2006-06-22,34.173203
2006-06-23,34.07468
2006-06-26,34.342892
2006-06-27,33.707935
2006-06-28,34.091099
2006-06-29,35.350094
2006-06-30,35.793465
2006-07-03,35.979584
2006-07-05,35.295338
2006-07-06,35.66758
2006-07-07,35.503353
2006-07-10,35.798939
2006-07-11,35.897469
2006-07-12,35.224182
2006-07-13,34.605637
2006-07-14,34.310051
2006-07-17,33.828365
2006-07-18,33.773617
2006-07-19,34.605637
2006-07-20,34.419533
2006-07-21,34.419533
2006-07-24,35.043549
2006-07-25,35.0326
2006-07-26,35.278931
2006-07-27,35.497879
2006-07-28,36.209473
2006-07-31,36.083572
2006-08-01,35.831779
2006-08-02,36.225895
2006-08-03,36.165691
2006-08-04,36.193058
2006-08-07,35.968632
2006-08-08,35.842735
2006-08-09,36.017891
2006-08-10,36.100002
2006-08-11,35.787991
2006-08-14,35.908405
2006-08-15,36.685696
2006-08-16,37.019611
2006-08-17,36.882755
2006-08-18,37.036026
2006-08-21,36.92107
2006-08-22,36.81707
2006-08-23,36.685696
2006-08-24,36.581696
2006-08-25,36.554344
2006-08-28,36.707603
2006-08-29,37.003185
2006-08-30,37.003185
2006-08-31,37.003185
2006-09-01,37.276875
2006-09-05,37.47393
2006-09-06,36.844433
2006-09-07,36.40107
2006-09-08,36.412014
2006-09-11,36.193058
2006-09-12,36.609066
2006-09-13,36.537914
2006-09-14,36.587162
2006-09-15,36.510536
2006-09-18,36.663807
2006-09-19,36.324429
2006-09-20,36.680222
2006-09-21,36.767807
2006-09-22,36.587162
2006-09-25,36.740444
2006-09-26,36.82803
2006-09-27,37.063404
2006-09-28,37.167397
2006-09-29,37.0853
2006-10-02,37.189293
2006-10-03,37.222141
2006-10-04,37.577953
2006-10-05,37.621723
2006-10-06,37.287827
2006-10-09,37.315205
2006-10-10,37.358982
2006-10-11,37.331619
2006-10-12,37.731201
2006-10-13,37.796898
2006-10-16,37.939213
2006-10-17,37.703838
2006-10-18,37.796898
2006-10-19,38.081535
2006-10-20,38.201954
2006-10-23,38.234802
2006-10-24,38.240265
2006-10-25,38.508503
2006-10-26,38.804077
2006-10-27,38.535862
2006-10-30,38.453743
2006-10-31,38.475651
2006-11-01,38.409958
2006-11-02,38.552284
2006-11-03,38.404491
2006-11-06,38.97377
2006-11-07,39.017567
2006-11-08,39.028511
2006-11-09,38.831448
2006-11-10,38.984726
2006-11-13,38.738403
2006-11-14,39.165356
2006-11-15,39.154396
2006-11-16,39.072296
2006-11-17,38.957348
2006-11-20,38.661762
2006-11-21,38.853344
2006-11-22,39.23103
2006-11-24,39.023026
2006-11-27,38.700081
2006-11-28,39.044922
2006-11-29,39.488316
2006-11-30,39.658005
2006-12-01,39.608742
2006-12-04,39.866005
2006-12-05,40.090431
2006-12-06,40.002857
2006-12-07,40.139717
2006-12-08,40.041176
2006-12-11,40.205376
2006-12-12,40.369614
2006-12-13,40.522877
2006-12-14,40.687077
2006-12-15,40.522877
2006-12-18,40.462658
2006-12-19,40.643303
2006-12-20,40.572132
2006-12-21,40.551445
2006-12-22,40.456429
2006-12-26,40.439655
2006-12-27,40.942715
2006-12-28,40.970669
2006-12-29,40.925949
2007-01-03,41.088047
2007-01-04,40.970669
2007-01-05,40.355816
2007-01-08,40.411732
2007-01-09,40.450844
2007-01-10,40.143417
2007-01-11,40.400532
2007-01-12,40.858875
2007-01-16,40.808567
2007-01-17,40.830936
2007-01-18,40.691181
2007-01-19,41.18866
2007-01-22,40.98185
2007-01-23,41.345154
2007-01-24,41.613441
2007-01-25,40.937126
2007-01-26,41.015369
2007-01-29,41.060085
2007-01-30,41.339561
2007-01-31,41.496063
2007-02-01,41.842621
2007-02-02,41.758766
2007-02-05,41.624634
2007-02-06,41.948818
2007-02-07,42.066196
2007-02-08,41.898518
2007-02-09,41.719658
2007-02-12,41.557545
2007-02-13,42.088551
2007-02-14,42.658672
2007-02-15,42.708981
2007-02-16,42.692215
2007-02-20,42.753693
2007-02-21,42.535713
2007-02-22,42.725746
2007-02-23,42.859886
2007-02-26,42.882259
2007-02-27,41.155109
2007-02-28,41.44577
2007-03-01,41.020954
2007-03-02,40.467621
2007-03-05,39.629192
2007-03-06,40.858875
2007-03-07,40.87006
2007-03-08,41.350754
2007-03-09,41.417816
2007-03-12,41.686108
2007-03-13,40.691181
2007-03-14,40.707958
2007-03-15,40.892406
2007-03-16,40.942715
2007-03-19,41.574326
2007-03-20,41.926453
2007-03-21,42.820786
2007-03-22,42.658672
2007-03-23,42.759281
2007-03-26,42.776054
2007-03-27,42.586014
2007-03-28,42.211502
2007-03-29,42.580414
2007-03-30,42.647495
2007-04-02,42.759281
2007-04-03,43.117012
2007-04-04,43.295864
2007-04-05,43.452381
2007-04-09,43.41885
2007-04-10,43.743023
2007-04-11,43.530632
2007-04-12,43.821285
2007-04-13,43.966614
2007-04-16,44.430542
2007-04-17,44.436111
2007-04-18,44.419357
2007-04-19,44.251663
2007-04-20,44.7603
2007-04-23,44.324337
2007-04-24,44.296394
2007-04-25,44.709995
2007-04-26,44.503193
2007-04-27,44.408169
2007-04-30,44.246082
2007-05-01,44.201359
2007-05-02,44.536724
2007-05-03,44.598209
2007-05-04,45.017426
2007-05-07,45.084484
2007-05-08,44.715595
2007-05-09,44.961533
2007-05-10,44.072811
2007-05-11,44.816193
2007-05-14,44.648521
2007-05-15,44.726776
2007-05-16,44.79385
2007-05-17,44.564674
2007-05-18,44.905628
2007-05-21,44.698833
2007-05-22,44.737942
2007-05-23,44.967125
2007-05-24,44.536724
2007-05-25,44.821804
2007-05-29,44.877678
2007-05-30,45.067726
2007-05-31,45.291306
2007-06-01,45.587536
2007-06-04,45.710522
2007-06-05,45.475758
2007-06-06,44.821804
2007-06-07,44.056038
2007-06-08,44.536724
2007-06-11,44.687634
2007-06-12,43.893936
2007-06-13,44.464066
2007-06-14,44.79385
2007-06-15,45.157166
2007-06-18,45.408695
2007-06-19,45.453403
2007-06-20,44.916817
2007-06-21,45.324821
2007-06-22,44.698833
2007-06-25,44.687634
2007-06-26,44.464066
2007-06-27,44.782673
2007-06-28,44.816193
2007-06-29,45.145969
2007-07-02,45.799938
2007-07-03,46.017937
2007-07-05,45.788754
2007-07-06,46.118546
2007-07-09,46.230324
2007-07-10,45.665802
2007-07-11,46.096188
2007-07-12,46.738964
2007-07-13,46.705429
2007-07-16,46.599243
2007-07-17,46.442726
2007-07-18,46.280651
2007-07-19,46.543343
2007-07-20,46.062641
2007-07-23,46.342133
2007-07-24,45.643444
2007-07-25,45.520466
2007-07-26,44.005741
2007-07-27,43.396477
2007-07-30,44.167839
2007-07-31,44.111923
2007-08-01,44.184597
2007-08-02,44.318748
2007-08-03,43.519444
2007-08-06,43.994549
2007-08-07,44.14547
2007-08-08,44.860909
2007-08-09,43.580929
2007-08-10,42.831944
2007-08-13,42.915791
2007-08-14,42.502167
2007-08-15,41.507259
2007-08-16,41.328396
2007-08-17,41.708488
